order_id,order_date,customer_id,product_id,quantity,unit_price_usd,unit_price,revenue_usd
8752,2025-01-08,575,205,4,2.34,2.34 USD,9.36
8753,2024-01-04,605,214,7,6.75,6.75 USD,47.25
8754,2023-07-05,719,169,4,3.28,3.28 USD,13.12
8755,2024-09-27,475,284,3,3.6,3.60 USD,10.8
8756,2024-06-13,311,218,1,7.05,7.05 USD,7.05
8757,2025-03-09,584,280,2,11.4,11.40 USD,22.8
8758,2024-04-28,60,115,1,0.76,0.76 USD,0.76
8759,2024-01-06,29,190,7,2.65,2.65 USD,18.55
8760,2023-11-18,531,188,4,11.16,11.16 USD,44.64
8761,2023-08-20,73,183,4,3.36,3.36 USD,13.44
8762,2023-10-18,394,120,6,7.26,7.26 USD,43.56
8763,2023-04-14,394,207,6,6.01,6.01 USD,36.06
8764,2024-01-15,758,173,1,15.22,15.22 USD,15.22
8765,2023-02-10,481,192,2,9.89,9.89 USD,19.78
8766,2023-07-24,473,116,4,1.63,1.63 USD,6.52
8767,2025-03-28,313,175,4,3.41,3.41 USD,13.64
8768,2023-12-23,438,198,7,9.61,9.61 USD,67.27
8769,2025-01-01,324,253,1,11.59,11.59 USD,11.59
8770,2025-02-23,87,219,5,1.97,1.97 USD,9.85
8771,2024-09-28,359,157,6,0.81,0.81 USD,4.86
8772,2025-11-15,695,249,3,7.12,7.12 USD,21.36
8773,2023-01-24,197,233,4,1.85,1.85 USD,7.4
8774,2025-03-19,756,237,2,4.32,4.32 USD,8.64
8775,2025-11-15,385,111,5,11.97,11.97 USD,59.85
8776,2025-08-02,118,205,1,2.41,2.41 USD,2.41
8777,2023-07-03,498,165,7,2.1,2.10 USD,14.7
8778,2023-12-24,462,291,1,6.08,6.08 USD,6.08
8779,2023-07-08,496,126,7,1.74,1.74 USD,12.18
8780,2024-10-20,594,119,2,1.58,1.58 USD,3.16
8781,2025-02-18,247,116,7,1.7,1.70 USD,11.9
8782,2023-12-14,234,156,6,9.4,9.40 USD,56.4
8783,2024-08-13,417,201,6,0.54,0.54 USD,3.24
8784,2025-01-26,467,214,5,7.47,7.47 USD,37.35
8785,2024-04-06,482,168,2,1.79,1.79 USD,3.58
8786,2025-07-24,365,178,4,6.41,6.41 USD,25.64
8787,2025-04-24,153,130,5,9.08,9.08 USD,45.4
8788,2023-03-12,272,107,3,3.68,3.68 USD,11.04
8789,2024-11-11,392,240,3,3.15,3.15 USD,9.45
8790,2023-09-15,547,252,2,2.68,2.68 USD,5.36
8791,2024-09-02,725,207,3,6.04,6.04 USD,18.12
8792,2025-11-13,723,122,2,1.46,1.46 USD,2.92
8793,2025-08-20,430,275,7,6.7,6.70 USD,46.9
8794,2024-03-18,651,130,4,9.13,9.13 USD,36.52
8795,2023-11-16,189,288,6,5.03,5.03 USD,30.18
8796,2023-09-14,252,267,4,19.13,19.13 USD,76.52
8797,2024-08-06,395,248,2,4.1,4.10 USD,8.2
8798,2023-05-06,662,254,4,9.44,9.44 USD,37.76
8799,2024-08-24,219,149,3,2.87,2.87 USD,8.61
8800,2023-01-02,594,169,7,3.07,3.07 USD,21.49
8801,2023-12-21,190,142,4,0.89,0.89 USD,3.56
8802,2023-08-29,234,106,7,2.47,2.47 USD,17.29
8803,2025-11-29,688,281,3,1.45,1.45 USD,4.35
8804,2025-03-07,232,134,6,4.96,4.96 USD,29.76
8805,2024-01-18,358,222,6,3.22,3.22 USD,19.32
8806,2023-04-12,478,224,3,3.62,3.62 USD,10.86
8807,2024-07-19,575,297,7,3.81,3.81 USD,26.67
8808,2023-08-22,429,110,1,7.77,7.77 USD,7.77
8809,2024-08-10,237,128,4,4.88,4.88 USD,19.52
8810,2025-07-03,33,103,4,10.91,10.91 USD,43.64
8811,2024-11-05,213,177,2,8.37,8.37 USD,16.74
8812,2024-11-24,572,276,2,1.57,1.57 USD,3.14
8813,2024-08-15,379,211,7,7.79,7.79 USD,54.53
8814,2025-10-12,2,294,5,1.33,1.33 USD,6.65
8815,2025-10-17,450,226,3,8.81,8.81 USD,26.43
8816,2024-07-15,569,135,6,6.4,6.40 USD,38.4
8817,2023-12-01,427,280,6,11.87,11.87 USD,71.22
8818,2024-05-18,799,214,1,6.8,6.80 USD,6.8
8819,2023-07-24,650,162,3,4.0,4.00 USD,12.0
8820,2024-11-27,279,152,4,2.77,2.77 USD,11.08
8821,2024-07-01,214,216,5,5.42,5.42 USD,27.1
8822,2023-04-24,751,147,3,4.86,4.86 USD,14.58
8823,2023-08-05,285,282,5,6.55,6.55 USD,32.75
8824,2024-06-09,543,256,3,1.27,1.27 USD,3.81
8825,2025-08-29,718,201,7,0.5,0.50 USD,3.5
8826,2024-09-12,274,123,4,6.58,6.58 USD,26.32
8827,2025-01-16,11,207,4,5.73,5.73 USD,22.92
8828,2024-01-07,47,135,3,6.26,6.26 USD,18.78
8829,2024-09-17,515,203,6,5.01,5.01 USD,30.06
8830,2024-05-04,642,219,7,2.17,2.17 USD,15.19
8831,2024-12-22,438,132,6,3.42,3.42 USD,20.52
8832,2023-02-25,584,102,1,7.26,7.26 USD,7.26
8833,2024-06-24,671,212,4,5.69,5.69 USD,22.76
8834,2023-11-21,427,222,7,3.47,3.47 USD,24.29
8835,2023-12-24,432,116,2,1.52,1.52 USD,3.04
8836,2025-11-18,130,244,1,10.79,10.79 USD,10.79
8837,2023-07-20,22,279,3,15.11,15.11 USD,45.33
8838,2023-12-07,389,295,1,5.37,5.37 USD,5.37
8839,2024-07-12,135,192,2,10.57,10.57 USD,21.14
8840,2025-08-03,532,154,4,1.02,1.02 USD,4.08
8841,2024-04-01,220,248,4,4.38,4.38 USD,17.52
8842,2025-03-25,333,133,6,3.61,3.61 USD,21.66
8843,2025-07-26,130,236,4,1.84,1.84 USD,7.36
8844,2023-12-06,32,252,7,2.68,2.68 USD,18.76
8845,2024-03-06,602,153,6,8.33,8.33 USD,49.98
8846,2024-01-26,771,164,2,3.43,3.43 USD,6.86
8847,2025-06-30,425,158,1,7.16,7.16 USD,7.16
8848,2023-02-18,298,218,3,7.14,7.14 USD,21.42
8849,2023-12-04,504,137,3,19.31,19.31 USD,57.93
8850,2025-01-13,761,112,7,9.37,9.37 USD,65.59
8851,2024-09-11,685,184,1,3.7,3.70 USD,3.7
8852,2024-04-22,357,232,4,6.59,6.59 USD,26.36
8853,2024-08-14,455,194,6,2.12,2.12 USD,12.72
8854,2023-08-05,401,259,3,2.28,2.28 USD,6.84
8855,2024-04-16,559,186,4,10.0,10.00 USD,40.0
8856,2024-07-03,709,138,7,4.15,4.15 USD,29.05
8857,2025-09-13,455,265,5,6.22,6.22 USD,31.1
8858,2023-10-13,34,192,5,11.13,11.13 USD,55.65
8859,2025-08-08,766,114,7,7.29,7.29 USD,51.03
8860,2024-12-06,248,175,3,3.25,3.25 USD,9.75
8861,2023-01-23,42,228,1,3.83,3.83 USD,3.83
8862,2025-03-04,123,173,1,15.87,15.87 USD,15.87
8863,2023-02-08,27,252,1,2.93,2.93 USD,2.93
8864,2025-12-28,462,110,4,7.78,7.78 USD,31.12
8865,2025-08-13,571,138,5,4.61,4.61 USD,23.05
8866,2023-11-22,147,271,4,2.0,2.00 USD,8.0
8867,2023-10-09,496,205,2,2.16,2.16 USD,4.32
8868,2024-02-22,627,265,2,6.95,6.95 USD,13.9
8869,2024-01-26,486,270,3,6.56,6.56 USD,19.68
8870,2024-02-12,460,132,2,3.4,3.40 USD,6.8
8871,2023-12-15,711,114,1,6.54,6.54 USD,6.54
8872,2024-11-11,128,232,3,7.25,7.25 USD,21.75
8873,2023-06-29,376,252,5,2.7,2.70 USD,13.5
8874,2025-07-15,665,196,6,15.83,15.83 USD,94.98
8875,2025-06-08,783,110,5,7.41,7.41 USD,37.05
8876,2024-06-05,83,218,7,7.78,7.78 USD,54.46
8877,2025-07-22,535,207,2,5.93,5.93 USD,11.86
8878,2023-09-28,523,116,7,1.65,1.65 USD,11.55
8879,2023-01-20,699,267,2,18.51,18.51 USD,37.02
8880,2024-11-09,628,196,5,15.72,15.72 USD,78.6
8881,2024-05-16,674,118,7,5.11,5.11 USD,35.77
8882,2024-09-13,103,253,2,11.88,11.88 USD,23.76
8883,2025-09-11,755,107,2,4.1,4.10 USD,8.2
8884,2025-11-28,519,284,4,3.58,3.58 USD,14.32
8885,2024-11-25,362,226,6,8.59,8.59 USD,51.54
8886,2025-04-16,684,275,6,7.4,7.40 USD,44.4
8887,2023-04-02,256,215,5,1.3,1.30 USD,6.5
8888,2023-06-25,247,211,5,7.68,7.68 USD,38.4
8889,2025-03-13,192,182,2,7.02,7.02 USD,14.04
8890,2024-04-17,626,231,1,8.51,8.51 USD,8.51
8891,2024-05-03,535,229,4,1.4,1.40 USD,5.6
8892,2023-12-04,314,133,1,3.91,3.91 USD,3.91
8893,2024-10-27,276,299,2,2.62,2.62 USD,5.24
8894,2023-07-22,373,174,5,0.54,0.54 USD,2.7
8895,2024-11-17,444,208,7,9.67,9.67 USD,67.69
8896,2023-07-10,648,159,7,15.16,15.16 USD,106.12
8897,2023-03-11,195,172,1,2.17,2.17 USD,2.17
8898,2023-12-28,258,260,6,8.35,8.35 USD,50.1
8899,2023-09-11,790,187,3,3.63,3.63 USD,10.89
8900,2025-08-31,582,245,1,2.63,2.63 USD,2.63
8901,2023-03-02,360,117,5,1.33,1.33 USD,6.65
8902,2023-07-13,548,189,6,6.67,6.67 USD,40.02
8903,2024-08-23,108,249,2,6.92,6.92 USD,13.84
8904,2024-06-10,24,155,1,4.42,4.42 USD,4.42
8905,2023-02-20,652,106,2,2.77,2.77 USD,5.54
8906,2023-01-08,465,184,4,3.93,3.93 USD,15.72
8907,2025-12-17,22,277,3,19.8,19.80 USD,59.4
8908,2024-12-22,502,184,7,3.87,3.87 USD,27.09
8909,2024-02-05,716,254,5,9.45,9.45 USD,47.25
8910,2024-05-30,736,260,5,8.06,8.06 USD,40.3
8911,2023-10-19,501,172,2,2.09,2.09 USD,4.18
8912,2024-01-13,735,209,3,2.59,2.59 USD,7.77
8913,2024-12-11,593,212,6,5.24,5.24 USD,31.44
8914,2025-08-24,407,272,5,0.53,0.53 USD,2.65
8915,2023-07-21,330,287,1,5.94,5.94 USD,5.94
8916,2025-07-09,703,129,5,7.39,7.39 USD,36.95
8917,2023-05-14,286,117,1,1.32,1.32 USD,1.32
8918,2023-08-24,147,118,5,5.19,5.19 USD,25.95
8919,2023-02-10,794,268,1,1.73,1.73 USD,1.73
8920,2023-06-04,384,163,4,9.47,9.47 USD,37.88
8921,2025-10-01,11,182,2,6.93,6.93 USD,13.86
8922,2024-05-18,276,175,6,3.49,3.49 USD,20.94
8923,2023-03-27,568,273,6,2.18,2.18 USD,13.08
8924,2025-11-16,685,179,4,0.99,0.99 USD,3.96
8925,2025-08-20,303,190,7,2.79,2.79 USD,19.53
8926,2025-04-06,204,231,6,8.19,8.19 USD,49.14
8927,2025-10-19,345,231,1,8.72,8.72 USD,8.72
8928,2023-08-30,760,266,6,3.96,3.96 USD,23.76
8929,2025-07-04,266,199,2,9.59,9.59 USD,19.18
8930,2025-01-25,22,207,3,6.12,6.12 USD,18.36
8931,2025-08-10,536,140,1,9.27,9.27 USD,9.27
8932,2025-05-22,706,168,7,1.91,1.91 USD,13.37
8933,2024-01-15,96,282,7,7.31,7.31 USD,51.17
8934,2025-04-27,445,120,7,6.42,6.42 USD,44.94
8935,2023-10-15,263,115,6,0.76,0.76 USD,4.56
8936,2023-12-26,584,193,5,1.32,1.32 USD,6.6
8937,2023-04-29,755,233,5,1.78,1.78 USD,8.9
8938,2025-10-20,383,139,3,2.35,2.35 USD,7.05
8939,2023-11-15,550,140,4,9.1,9.10 USD,36.4
8940,2024-07-24,392,235,1,3.35,3.35 USD,3.35
8941,2024-03-04,601,300,5,2.17,2.17 USD,10.85
8942,2025-11-17,540,196,7,16.45,16.45 USD,115.15
8943,2024-01-02,92,200,2,2.77,2.77 USD,5.54
8944,2025-05-02,566,133,3,4.03,4.03 USD,12.09
8945,2025-07-25,159,218,4,7.27,7.27 USD,29.08
8946,2024-04-21,228,137,7,20.32,20.32 USD,142.24
8947,2024-02-19,473,132,4,3.28,3.28 USD,13.12
8948,2025-03-29,372,143,2,6.15,6.15 USD,12.3
8949,2025-09-26,376,291,6,6.16,6.16 USD,36.96
8950,2025-04-06,553,136,2,4.39,4.39 USD,8.78
8951,2023-09-06,37,198,6,10.5,10.50 USD,63.0
8952,2025-08-30,637,149,3,2.65,2.65 USD,7.95
8953,2024-02-29,691,125,2,14.48,14.48 USD,28.96
8954,2024-09-22,37,208,5,10.22,10.22 USD,51.1
8955,2025-06-29,101,196,4,16.96,16.96 USD,67.84
8956,2023-07-26,543,166,7,6.32,6.32 USD,44.24
8957,2025-05-09,190,109,7,5.72,5.72 USD,40.04
8958,2024-10-14,512,202,6,0.63,0.63 USD,3.78
8959,2025-09-05,658,246,2,4.66,4.66 USD,9.32
8960,2023-07-08,90,122,1,1.43,1.43 USD,1.43
8961,2024-04-05,6,199,2,9.8,9.80 USD,19.6
8962,2025-06-30,139,115,7,0.73,0.73 USD,5.11
8963,2023-01-22,95,107,6,4.03,4.03 USD,24.18
8964,2023-05-03,631,241,4,8.42,8.42 USD,33.68
8965,2025-12-20,632,206,5,5.93,5.93 USD,29.65
8966,2023-11-04,386,264,7,2.87,2.87 USD,20.09
8967,2025-12-04,123,116,7,1.75,1.75 USD,12.25
8968,2023-07-19,285,269,2,2.17,2.17 USD,4.34
8969,2024-01-31,366,121,5,8.29,8.29 USD,41.45
8970,2025-04-04,691,128,1,4.3,4.30 USD,4.3
8971,2024-12-21,490,174,6,0.63,0.63 USD,3.78
8972,2024-09-28,325,183,4,3.37,3.37 USD,13.48
8973,2024-08-03,407,117,3,1.31,1.31 USD,3.93
8974,2025-07-12,519,165,7,1.88,1.88 USD,13.16
8975,2023-09-15,639,241,7,8.76,8.76 USD,61.32
8976,2024-04-29,77,136,4,4.8,4.80 USD,19.2
8977,2023-06-20,234,158,6,6.61,6.61 USD,39.66
8978,2024-10-14,586,120,3,6.38,6.38 USD,19.14
8979,2023-10-02,484,204,3,0.9,0.90 USD,2.7
8980,2024-01-01,464,280,4,11.84,11.84 USD,47.36
8981,2024-05-31,271,106,6,2.46,2.46 USD,14.76
8982,2023-01-30,467,123,3,6.68,6.68 USD,20.04
8983,2023-04-11,469,270,6,6.67,6.67 USD,40.02
8984,2025-01-21,632,252,5,2.85,2.85 USD,14.25
8985,2024-04-14,547,105,1,4.43,4.43 USD,4.43
8986,2025-08-04,719,260,2,8.54,8.54 USD,17.08
8987,2025-01-30,270,146,6,1.05,1.05 USD,6.3
8988,2023-01-09,605,117,6,1.28,1.28 USD,7.68
8989,2024-11-06,378,175,3,3.14,3.14 USD,9.42
8990,2023-04-13,177,127,7,1.0,1.00 USD,7.0
8991,2025-05-05,274,296,6,1.54,1.54 USD,9.24
8992,2025-12-21,691,123,6,6.89,6.89 USD,41.34
8993,2024-08-04,641,187,7,3.63,3.63 USD,25.41
8994,2025-01-17,637,213,3,1.05,1.05 USD,3.15
8995,2023-09-17,27,221,4,11.29,11.29 USD,45.16
8996,2024-04-24,576,262,6,3.7,3.70 USD,22.2
8997,2025-07-26,60,249,7,6.17,6.17 USD,43.19
8998,2023-07-03,731,250,7,1.4,1.40 USD,9.8
8999,2023-10-18,217,165,5,1.99,1.99 USD,9.95
9000,2024-05-02,681,260,2,8.53,8.53 USD,17.06
9001,2025-02-18,661,290,6,1.27,1.27 USD,7.62
9002,2024-02-16,270,128,3,4.58,4.58 USD,13.74
9003,2025-10-12,116,182,5,6.23,6.23 USD,31.15
9004,2023-04-14,245,107,2,3.97,3.97 USD,7.94
9005,2024-02-11,660,282,4,6.5,6.50 USD,26.0
9006,2025-02-15,604,202,6,0.61,0.61 USD,3.66
9007,2023-09-05,85,298,3,1.51,1.51 USD,4.53
9008,2024-12-19,599,114,4,7.29,7.29 USD,29.16
9009,2023-06-29,632,283,6,0.62,0.62 USD,3.72
9010,2023-03-03,450,158,4,6.64,6.64 USD,26.56
9011,2023-05-13,536,144,3,4.53,4.53 USD,13.59
9012,2025-10-15,89,274,5,4.26,4.26 USD,21.3
9013,2024-08-27,549,114,5,7.5,7.50 USD,37.5
9014,2025-05-21,507,144,4,4.23,4.23 USD,16.92
9015,2023-12-31,408,269,4,2.04,2.04 USD,8.16
9016,2024-10-10,271,173,6,15.79,15.79 USD,94.74
9017,2024-06-25,524,102,7,7.1,7.10 USD,49.7
9018,2025-11-01,494,105,1,4.31,4.31 USD,4.31
9019,2025-03-29,607,190,2,2.75,2.75 USD,5.5
9020,2025-03-10,448,187,6,3.31,3.31 USD,19.86
9021,2023-02-20,543,240,4,2.88,2.88 USD,11.52
9022,2024-08-24,350,178,4,5.9,5.90 USD,23.6
9023,2024-05-26,745,227,2,5.8,5.80 USD,11.6
9024,2025-10-12,328,177,3,9.15,9.15 USD,27.45
9025,2023-10-09,286,199,7,9.78,9.78 USD,68.46
9026,2023-10-23,35,147,5,4.58,4.58 USD,22.9
9027,2024-03-26,533,179,3,0.97,0.97 USD,2.91
9028,2023-09-24,623,263,7,1.48,1.48 USD,10.36
9029,2023-05-22,488,216,2,4.83,4.83 USD,9.66
9030,2025-07-27,487,247,2,4.12,4.12 USD,8.24
9031,2024-09-03,145,179,1,0.93,0.93 USD,0.93
9032,2025-08-01,524,291,6,6.6,6.60 USD,39.6
9033,2025-06-29,756,215,6,1.35,1.35 USD,8.1
9034,2023-11-05,146,108,6,10.04,10.04 USD,60.24
9035,2024-08-22,751,123,7,6.64,6.64 USD,46.48
9036,2023-04-02,503,113,6,10.28,10.28 USD,61.68
9037,2025-09-29,604,123,1,6.3,6.30 USD,6.3
9038,2024-03-18,627,131,5,5.26,5.26 USD,26.3
9039,2024-03-07,527,258,6,5.68,5.68 USD,34.08
9040,2023-11-28,272,270,4,6.9,6.90 USD,27.6
9041,2024-05-19,534,230,2,4.04,4.04 USD,8.08
9042,2023-10-03,630,239,1,9.34,9.34 USD,9.34
9043,2024-02-15,95,253,3,10.91,10.91 USD,32.73
9044,2025-05-25,447,257,6,17.01,17.01 USD,102.06
9045,2025-07-02,415,122,1,1.54,1.54 USD,1.54
9046,2023-11-30,257,226,3,8.72,8.72 USD,26.16
9047,2024-05-28,262,247,1,4.09,4.09 USD,4.09
9048,2025-08-14,87,269,3,2.1,2.10 USD,6.3
9049,2023-02-27,436,266,1,3.69,3.69 USD,3.69
9050,2025-08-31,570,257,1,18.19,18.19 USD,18.19
9051,2023-08-29,742,174,7,0.54,0.54 USD,3.78
9052,2025-01-13,108,122,6,1.5,1.50 USD,9.0
9053,2024-09-29,19,108,5,10.14,10.14 USD,50.7
9054,2024-08-28,365,147,4,4.74,4.74 USD,18.96
9055,2025-07-29,653,234,2,3.8,3.80 USD,7.6
9056,2023-04-22,379,107,4,3.58,3.58 USD,14.32
9057,2024-01-15,160,264,5,2.63,2.63 USD,13.15
9058,2024-08-12,100,236,7,1.72,1.72 USD,12.04
9059,2025-06-07,265,188,6,10.85,10.85 USD,65.1
9060,2023-08-26,750,146,3,1.16,1.16 USD,3.48
9061,2025-05-29,750,164,7,3.64,3.64 USD,25.48
9062,2024-03-13,49,259,4,2.13,2.13 USD,8.52
9063,2023-07-26,677,123,2,6.11,6.11 USD,12.22
9064,2025-04-11,799,161,6,5.53,5.53 USD,33.18
9065,2023-04-10,415,150,2,0.94,0.94 USD,1.88
9066,2024-07-17,59,146,3,1.15,1.15 USD,3.45
9067,2023-03-11,183,143,7,6.63,6.63 USD,46.41
9068,2024-01-26,659,238,7,3.11,3.11 USD,21.77
9069,2024-10-20,447,195,2,14.51,14.51 USD,29.02
9070,2024-08-31,301,248,5,4.13,4.13 USD,20.65
9071,2024-03-19,608,244,4,11.42,11.42 USD,45.68
9072,2024-04-14,555,103,2,11.17,11.17 USD,22.34
9073,2023-09-06,354,130,4,9.72,9.72 USD,38.88
9074,2024-05-14,769,118,1,5.25,5.25 USD,5.25
9075,2025-11-09,213,287,4,6.12,6.12 USD,24.48
9076,2025-07-20,189,298,3,1.36,1.36 USD,4.08
9077,2023-06-09,643,135,5,6.74,6.74 USD,33.7
9078,2023-02-02,347,247,6,4.14,4.14 USD,24.84
9079,2025-10-19,137,126,2,1.67,1.67 USD,3.34
9080,2024-07-30,30,135,6,6.19,6.19 USD,37.14
9081,2024-08-11,146,176,5,6.18,6.18 USD,30.9
9082,2025-05-04,468,172,4,2.07,2.07 USD,8.28
9083,2023-12-11,617,157,2,0.71,0.71 USD,1.42
9084,2024-06-11,503,201,5,0.55,0.55 USD,2.75
9085,2025-11-26,799,149,3,2.87,2.87 USD,8.61
9086,2025-01-06,191,110,1,7.58,7.58 USD,7.58
9087,2023-06-18,471,205,7,2.4,2.40 USD,16.8
9088,2023-05-26,690,257,1,17.33,17.33 USD,17.33
9089,2023-08-12,345,204,3,0.79,0.79 USD,2.37
9090,2025-04-19,751,171,6,6.34,6.34 USD,38.04
9091,2023-11-20,1,198,1,10.85,10.85 USD,10.85
9092,2023-01-24,110,168,3,1.66,1.66 USD,4.98
9093,2025-10-30,787,178,4,6.25,6.25 USD,25.0
9094,2023-07-05,746,124,6,2.66,2.66 USD,15.96
9095,2023-01-11,64,143,6,6.18,6.18 USD,37.08
9096,2023-09-17,756,195,7,15.99,15.99 USD,111.93
9097,2023-09-15,53,226,3,8.37,8.37 USD,25.11
9098,2024-04-07,262,267,1,20.38,20.38 USD,20.38
9099,2025-10-04,529,192,7,10.94,10.94 USD,76.58
9100,2025-08-20,302,253,7,12.1,12.10 USD,84.7
9101,2024-05-15,234,183,4,3.56,3.56 USD,14.24
9102,2024-03-25,73,296,6,1.56,1.56 USD,9.36
9103,2024-08-30,357,134,3,4.67,4.67 USD,14.01
9104,2023-09-24,603,219,3,2.22,2.22 USD,6.66
9105,2023-02-27,484,153,7,8.18,8.18 USD,57.26
9106,2025-10-25,6,283,6,0.62,0.62 USD,3.72
9107,2023-07-24,710,153,6,8.71,8.71 USD,52.26
9108,2023-08-06,708,246,4,4.42,4.42 USD,17.68
9109,2024-06-01,137,217,6,1.25,1.25 USD,7.5
9110,2024-06-22,779,235,2,3.37,3.37 USD,6.74
9111,2023-01-21,404,291,1,6.76,6.76 USD,6.76
9112,2023-06-12,628,175,6,3.42,3.42 USD,20.52
9113,2024-02-19,555,142,2,0.9,0.90 USD,1.8
9114,2025-01-18,743,239,4,8.65,8.65 USD,34.6
9115,2023-09-08,570,237,4,4.3,4.30 USD,17.2
9116,2024-04-08,206,135,5,6.15,6.15 USD,30.75
9117,2024-09-02,410,201,5,0.54,0.54 USD,2.7
9118,2025-08-31,606,187,4,3.25,3.25 USD,13.0
9119,2023-12-24,36,197,5,5.98,5.98 USD,29.9
9120,2023-05-27,230,293,3,0.74,0.74 USD,2.22
9121,2024-06-19,227,184,2,4.09,4.09 USD,8.18
9122,2025-03-28,695,105,4,4.9,4.90 USD,19.6
9123,2023-05-01,262,254,3,10.05,10.05 USD,30.15
9124,2024-04-10,131,151,1,11.65,11.65 USD,11.65
9125,2023-01-20,577,138,1,4.06,4.06 USD,4.06
9126,2023-02-06,448,103,5,10.42,10.42 USD,52.1
9127,2024-06-12,186,287,5,5.77,5.77 USD,28.85
9128,2023-11-23,629,113,3,9.56,9.56 USD,28.68
9129,2025-07-14,186,263,1,1.38,1.38 USD,1.38
9130,2024-10-21,274,187,6,3.28,3.28 USD,19.68
9131,2024-05-12,663,103,4,11.47,11.47 USD,45.88
9132,2024-03-22,352,281,6,1.43,1.43 USD,8.58
9133,2024-06-28,413,155,2,4.23,4.23 USD,8.46
9134,2023-02-14,151,273,7,2.41,2.41 USD,16.87
9135,2025-09-04,384,166,5,6.24,6.24 USD,31.2
9136,2025-12-29,36,295,3,5.18,5.18 USD,15.54
9137,2023-07-18,326,184,6,3.66,3.66 USD,21.96
9138,2023-05-12,465,272,5,0.58,0.58 USD,2.9
9139,2023-06-07,466,173,3,14.6,14.60 USD,43.8
9140,2024-12-24,95,212,1,5.96,5.96 USD,5.96
9141,2024-12-25,134,296,5,1.58,1.58 USD,7.9
9142,2025-07-17,162,162,7,4.36,4.36 USD,30.52
9143,2025-04-03,556,125,6,13.12,13.12 USD,78.72
9144,2024-05-07,300,152,3,2.94,2.94 USD,8.82
9145,2024-11-02,795,150,3,1.06,1.06 USD,3.18
9146,2025-01-23,356,222,6,3.52,3.52 USD,21.12
9147,2024-07-15,240,229,7,1.39,1.39 USD,9.73
9148,2024-06-04,564,139,5,2.31,2.31 USD,11.55
9149,2024-12-07,793,152,2,2.88,2.88 USD,5.76
9150,2024-09-02,586,176,4,6.95,6.95 USD,27.8
9151,2024-12-06,750,140,7,8.52,8.52 USD,59.64
9152,2024-11-02,167,160,1,1.36,1.36 USD,1.36
9153,2025-02-26,140,210,6,0.73,0.73 USD,4.38
9154,2024-12-04,139,184,7,3.65,3.65 USD,25.55
9155,2024-07-23,235,297,6,3.72,3.72 USD,22.32
9156,2025-01-16,3,120,5,6.78,6.78 USD,33.9
9157,2024-05-07,256,185,5,2.53,2.53 USD,12.65
9158,2023-09-22,371,102,2,6.97,6.97 USD,13.94
9159,2023-01-02,278,206,1,6.43,6.43 USD,6.43
9160,2024-09-05,516,109,5,6.27,6.27 USD,31.35
9161,2024-10-08,782,267,2,18.64,18.64 USD,37.28
9162,2025-11-30,212,258,6,6.36,6.36 USD,38.16
9163,2024-01-31,216,282,4,6.29,6.29 USD,25.16
9164,2024-03-07,270,158,3,7.31,7.31 USD,21.93
9165,2023-08-09,476,272,4,0.52,0.52 USD,2.08
9166,2023-03-19,528,143,4,6.16,6.16 USD,24.64
9167,2025-04-26,64,238,4,3.25,3.25 USD,13.0
9168,2023-10-01,751,209,4,2.74,2.74 USD,10.96
9169,2024-10-28,460,148,3,4.1,4.10 USD,12.3
9170,2025-01-23,16,226,6,9.21,9.21 USD,55.26
9171,2024-05-31,564,245,1,2.34,2.34 USD,2.34
9172,2025-08-17,19,228,1,3.76,3.76 USD,3.76
9173,2024-04-30,325,233,6,1.79,1.79 USD,10.74
9174,2023-11-08,93,298,2,1.52,1.52 USD,3.04
9175,2025-09-08,773,292,2,1.67,1.67 USD,3.34
9176,2025-08-01,17,207,5,5.48,5.48 USD,27.4
9177,2023-06-29,623,294,4,1.45,1.45 USD,5.8
9178,2023-01-29,488,171,4,7.23,7.23 USD,28.92
9179,2023-04-09,94,232,3,6.57,6.57 USD,19.71
9180,2023-11-10,10,201,4,0.51,0.51 USD,2.04
9181,2025-11-30,724,183,3,3.4,3.40 USD,10.2
9182,2024-09-03,749,128,5,4.33,4.33 USD,21.65
9183,2024-02-13,766,206,7,6.46,6.46 USD,45.22
9184,2025-08-31,528,138,2,4.07,4.07 USD,8.14
9185,2024-05-11,489,166,2,7.04,7.04 USD,14.08
9186,2023-12-12,144,295,5,5.74,5.74 USD,28.7
9187,2025-10-27,554,288,5,5.33,5.33 USD,26.65
9188,2025-07-19,515,147,6,4.52,4.52 USD,27.12
9189,2025-07-12,470,206,4,5.87,5.87 USD,23.48
9190,2024-07-14,377,203,2,5.17,5.17 USD,10.34
9191,2025-05-14,668,125,1,13.55,13.55 USD,13.55
9192,2023-07-16,494,166,5,7.07,7.07 USD,35.35
9193,2024-09-19,685,179,2,1.01,1.01 USD,2.02
9194,2025-12-13,484,167,2,3.38,3.38 USD,6.76
9195,2023-11-15,452,297,3,3.77,3.77 USD,11.31
9196,2025-05-19,536,140,7,9.26,9.26 USD,64.82
9197,2024-06-21,787,200,2,2.97,2.97 USD,5.94
9198,2023-02-13,75,278,5,1.28,1.28 USD,6.4
9199,2025-04-15,40,215,7,1.35,1.35 USD,9.45
9200,2023-07-04,302,268,7,1.83,1.83 USD,12.81
9201,2024-11-22,552,219,4,2.19,2.19 USD,8.76
